id,customer_id,make,model,year,vin,license_plate,color,mileage,created_at
1214,175,Chevrolet,Door,2016,1gcvkrec8gz393856,LP-780133,Blue,32984,2024-12-02 22:49:00
1215,430,Chevrolet,1500,2017,1gcvkrec8hz169908,LP-779698,No_color,40878,2024-05-30 04:08:00
1216,326,Chevrolet,1500,2018,1gcvkreh3jz272445,LP-787966,White,40345,2024-01-19 17:37:00
1217,540,Chevrolet,1500,2018,1gcvkreh7jz295386,LP-787956,Gray,41672,2024-10-21 10:26:00
1218,681,Chevrolet,Van,2017,1gcwgaff8h1120366,LP-799354,White,105151,2024-12-25 02:20:00
1219,736,Chevrolet,Van,2016,1gcwgaff9g1216490,LP-773216,White,34454,2024-01-17 18:57:00
1220,696,Chevrolet,Van,2019,1gcwgafg1k1229638,LP-799926,White,6159,2024-11-13 02:52:00
1221,79,Chevrolet,Van,2019,1gcwgafg2k1222357,LP-799930,White,5938,2024-04-29 19:56:00
1222,152,Chevrolet,Van,2019,1gcwgafg3k1232427,LP-799936,White,9019,2024-10-28 20:47:00
1223,754,Chevrolet,Van,2019,1gcwgafg4k1252945,LP-767041,White,6075,2024-12-20 10:58:00
1224,665,Chevrolet,Van,2019,1gcwgafg5k1221297,LP-787099,White,15524,2024-03-25 03:31:00
1225,533,Chevrolet,Van,2019,1gcwgafg5k1229335,LP-799922,White,8150,2024-12-13 10:56:00
1226,477,Chevrolet,Van,2019,1gcwgafg7k1222516,LP-790802,White,23759,2024-06-05 10:42:00
1227,699,Chevrolet,Van,2019,1gcwgafg9k1240337,LP-787101,White,8996,2024-03-13 12:01:00
1228,500,Chevrolet,Van,2019,1gcwgafgxk1242467,LP-787096,White,13485,2024-04-29 21:52:00
1229,263,Chevrolet,Van,2019,1gcwgafgxk1243764,LP-767036,White,9706,2024-07-12 18:56:00
1230,32,Gmc,Door,2003,1gkdt13s332100344,LP-362657,White,138441,2024-06-03 21:37:00
1231,496,Gmc,Door,2004,1gket16s646227597,LP-360322,Gold,235348,2024-08-09 19:40:00
1232,394,Gmc,Door,2009,1gkfk03219r252659,LP-362649,Black,169634,2024-01-15 19:13:00
1233,446,Gmc,Door,1993,1gkfk16k5pj701631,LP-358601,Light blue,0,2024-08-24 05:06:00
1234,186,Gmc,Door,2018,1gkknmls5jz177336,LP-357601,Black,27442,2024-05-30 00:25:00
1235,119,Gmc,Acadia,2018,1gkknwls6jz133440,LP-602130,Gray,54332,2024-01-07 23:29:00
1236,770,Gmc,Mpv,2017,1gkknxls2hz262405,LP-703329,Gray,19490,2024-11-19 09:09:00
1237,202,Gmc,Mpv,2017,1gkknxls3hz174527,LP-703306,Black,41961,2024-11-08 07:43:00
1238,626,Gmc,Mpv,2017,1gkknxls7hz295013,LP-703330,Gray,31394,2024-12-07 09:59:00
1239,262,Gmc,Door,2012,1gkkrpedxcj207971,LP-702669,Black,140339,2024-05-11 17:01:00
1240,335,Gmc,Mpv,2017,1gks2bkc6hr134450,LP-692514,Silver,39165,2024-01-08 05:43:00
1241,501,Gmc,Mpv,2017,1gks2bkc6hr136280,LP-692496,White,39650,2024-12-05 04:59:00
1242,16,Gmc,Mpv,2017,1gks2bkc7hr133811,LP-692513,Red,39886,2024-03-06 15:24:00
1243,688,Gmc,Door,2017,1gks2gkc0hr323625,LP-692515,White,27842,2024-11-03 04:55:00
1244,279,Gmc,Door,2017,1gks2gkc2hr327918,LP-692503,Silver,28040,2024-05-31 03:26:00
1245,340,Gmc,Door,2017,1gks2gkc2hr328793,LP-692507,Black,27965,2024-05-10 01:34:00
1246,718,Gmc,Door,2017,1gks2gkc3hr326762,LP-692494,Gray,23525,2024-12-21 18:41:00
1247,636,Gmc,Door,2017,1gks2gkc5hr326410,LP-692528,White,33457,2024-11-23 16:25:00
1248,230,Gmc,Door,2017,1gks2gkc6hr325461,LP-692508,White,30049,2024-04-29 19:14:00
1249,314,Gmc,Door,2017,1gks2gkc6hr326335,LP-692504,Silver,26364,2024-03-07 05:04:00
1250,242,Gmc,Door,2017,1gks2gkc6hr327937,LP-692524,Silver,32504,2024-07-12 06:18:00
1251,673,Gmc,Door,2017,1gks2gkc6hr328389,LP-692497,White,25747,2024-03-28 07:58:00
1252,628,Gmc,Door,2017,1gks2gkc7hr321306,LP-692525,Black,31009,2024-06-24 09:05:00
1253,597,Gmc,Door,2017,1gks2gkcxhr323969,LP-692526,Red,30636,2024-07-03 08:30:00
1254,303,Gmc,Door,2017,1gks2gkcxhr324555,LP-692509,Black,28972,2024-03-09 11:50:00
1255,374,Gmc,Door,2017,1gks2gkcxhr328380,LP-692498,White,30114,2024-06-22 02:33:00
1256,235,Gmc,Door,2017,1gks2gkcxhr328718,LP-692527,Black,31992,2024-09-08 16:18:00
1257,615,Chevrolet,Door,2003,1gndt13s632267445,LP-650636,Gray,194673,2024-03-06 00:05:00
1259,562,Chevrolet,Van,2006,1gndu23l46d143789,LP-650597,White,165327,2024-06-14 19:25:00
1260,508,Chevrolet,Traverse,2020,1gnerhkw7lj115518,LP-796080,Silver,23470,2024-05-09 00:36:00
1261,773,Chevrolet,Door,2005,1gnet16s156132062,LP-781219,Gray,135675,2024-09-09 13:46:00
1262,282,Chevrolet,Traverse,2018,1gnevhkw8jj148388,LP-781794,Black,42941,2024-08-16 09:42:00
1264,66,Chevrolet,Traverse,2019,1gnevhkw9kj129253,LP-792679,White,8067,2024-02-17 16:36:00
1265,524,Chevrolet,Door,2008,1gnfc13j88r167278,LP-650817,White,130623,2024-09-01 21:17:00
1266,716,Chevrolet,Traverse,2017,1gnkrfed3hj217603,LP-799559,Gray,83168,2024-10-02 12:24:00
1267,85,Chevrolet,Traverse,2017,1gnkrfed7hj307708,LP-799560,White,58606,2024-08-01 23:17:00
1268,601,Chevrolet,Door,2014,1gnkrgkd3ej285342,LP-804714,White,129068,2024-01-02 23:00:00
1269,304,Chevrolet,Door,2015,1gnkrgkd8fj279098,LP-773421,Gray,107971,2024-10-25 21:59:00
1270,345,Chevrolet,Door,2017,1gnkvgkd0hj145877,LP-765141,Silver,39687,2024-12-26 15:25:00
1271,107,Chevrolet,Door,2014,1gnkvgkd3ej113338,LP-803935,Gray,94356,2024-11-27 09:57:00
1272,258,Chevrolet,Door,2017,1gnkvgkd4hj314704,LP-779686,Silver,34420,2024-10-27 21:44:00
1273,474,Chevrolet,Door,2012,1gnkvjedxcj172991,LP-723310,No_color,131791,2024-06-18 08:16:00
1274,667,Chevrolet,Door,2016,1gnkvjkd3gj171692,LP-780194,Gray,48705,2024-06-10 00:45:00
1275,543,Chevrolet,Tahoe,2015,1gnscakc0fr161697,LP-800450,Gray,82785,2024-10-26 02:01:00
1276,612,Chevrolet,Door,2015,1gnscbkc0fr109217,LP-804275,Black,85792,2024-02-19 03:21:00
1277,416,Chevrolet,Tahoe,2020,1gnscbkc4lr164829,LP-765997,White,13303,2024-12-25 16:46:00
1278,585,Chevrolet,Door,2016,1gnscbkc6gr432916,LP-800443,White,90944,2024-10-08 06:14:00
1279,728,Chevrolet,Tahoe,2020,1gnscbkc6lr159535,LP-766009,White,13885,2024-08-06 16:19:00
1280,517,Chevrolet,Tahoe,2020,1gnscbkcxlr162857,LP-765999,Gray,13679,2024-04-30 00:21:00
1281,598,Chevrolet,Tahoe,2015,1gnscckc9fr715640,LP-800438,White,125507,2024-10-07 15:26:00
1282,705,Chevrolet,Suburban,2018,1gnschkc1jr235923,LP-798097,Silver,52618,2024-01-13 22:47:00
1283,165,Chevrolet,Suburban,2018,1gnschkc1jr387653,LP-798092,Gray,48807,2024-02-28 17:31:00
1284,311,Chevrolet,Suburban,2019,1gnschkc2kr124931,LP-796200,White,36443,2024-08-01 09:20:00
1285,620,Chevrolet,Suburban,2017,1gnschkc3hr133923,LP-798818,White,33028,2024-12-15 02:43:00
1286,695,Chevrolet,Suburban,2017,1gnschkc4hr206149,LP-798808,Silver,33909,2024-03-03 00:23:00
1287,661,Chevrolet,Suburban,2018,1gnschkc5jr280816,LP-798100,White,46494,2024-01-25 17:18:00
1288,732,Chevrolet,Suburban,2018,1gnschkc6jr106222,LP-798080,Silver,48427,2024-10-09 16:25:00
1289,650,Chevrolet,Suburban,2018,1gnschkc6jr269601,LP-766143,Silver,11135,2024-06-05 04:20:00
1290,216,Chevrolet,Suburban,2019,1gnschkc9kr201844,LP-796206,Black,38278,2024-09-27 14:43:00
1291,347,Chevrolet,Suburban,2019,1gnschkc9kr204131,LP-796196,Silver,42267,2024-11-26 01:40:00
1292,219,Chevrolet,Door,2011,1gnskbe03br198151,LP-650581,White,88287,2024-07-02 06:43:00
1293,632,Chevrolet,Tahoe,2019,1gnskbkc0kr335691,LP-787086,Blue,36198,2024-11-26 02:58:00
1294,252,Chevrolet,Tahoe,2019,1gnskbkc1kr164515,LP-787087,Silver,33331,2024-06-27 05:44:00
1295,223,Chevrolet,Door,2017,1gnskbkc6hr132085,LP-792186,Black,67620,2024-09-12 18:20:00
1296,148,Chevrolet,Tahoe,2018,1gnskbkc9jr370082,LP-787953,Gray,46915,2024-08-11 14:11:00
1297,475,Chevrolet,Tahoe,2019,1gnskbkc9kr143993,LP-796197,Black,46863,2024-09-27 09:49:00
1298,329,Chevrolet,Door,2015,1gnskckc5fr181703,LP-780467,Gold,81614,2024-07-29 05:54:00
1299,599,Chevrolet,Door,2016,1gnskckc9gr424401,LP-780134,Black,75506,2024-12-11 19:01:00
1300,428,Chevrolet,Suburban,2019,1gnskhkc1kr203879,LP-796209,Silver,46149,2024-01-02 14:18:00
1301,269,Chevrolet,Suburban,2019,1gnskhkc2kr158368,LP-796193,Silver,48982,2024-12-12 21:26:00
1302,491,Chevrolet,Suburban,2018,1gnskhkc5jr243896,LP-791881,Black,51347,2024-10-27 01:03:00
1303,51,Chevrolet,Suburban,2019,1gnskhkcxkr139079,LP-796192,Silver,35705,2024-01-11 01:54:00
1304,379,Chevrolet,Suburban,2019,1gnskhkcxkr288236,LP-787113,Black,34470,2024-11-24 05:22:00
1305,574,Chevrolet,Suburban,2019,1gnskhkcxkr306962,LP-787091,Gray,43082,2024-09-10 16:10:00
1306,179,Gmc,Door,2011,1gt120c83bf236190,LP-702770,White,148035,2024-04-19 12:55:00
1307,174,Gmc,Cab,2011,1gt120cg5bf167316,LP-702775,White,119215,2024-12-24 01:06:00
1308,182,Gmc,2500hd,2018,1gt12seg2jf255666,LP-604590,Blue,14856,2024-09-17 14:29:00
1309,507,Gmc,Mpv,2009,1gtgg25k391106224,LP-702843,White,87448,2024-12-25 13:11:00
1310,56,Gmc,Door,2011,1gtr2uea3bz242502,LP-702772,White,144792,2024-10-26 15:03:00
1311,170,Gmc,Door,2012,1gtr2ve74cz121991,LP-702672,White,105020,2024-08-31 10:27:00
1312,583,Gmc,1500,2019,1gtu9fel6kz311976,LP-603375,Black,15777,2024-09-26 21:02:00
1313,327,Cadillac,Door,2017,1gyknbrs8hz257399,LP-765111,No_color,19011,2024-02-11 10:18:00
1314,38,Cadillac,Door,2017,1gyknbrsxhz114969,LP-765109,Gray,35598,2024-11-07 18:08:00
1315,68,Cadillac,Door,2017,1gykndrs1hz125239,LP-765114,White,32418,2024-03-18 04:34:00
1316,529,Cadillac,Xt5,2019,1gyknfrs3kz252626,LP-778629,Black,16013,2024-01-28 22:05:00
1317,611,Cadillac,Door,2017,1gys4ckj7hr359884,LP-765120,Black,26562,2024-04-20 12:02:00
1318,654,Cadillac,Esv,2015,1gys4tkj0fr538846,LP-765183,Gray,57932,2024-05-21 15:01:00
1319,462,Harley-davidson,Road/street,2016,1hd1krm1xgb609213,LP-703374,Black,9502,2024-09-23 12:55:00
1320,302,Honda,Door,2003,1hgcm56363a030975,LP-552893,White,152608,2024-01-23 10:15:00
1321,65,Honda,Doors,2017,1hgcr2f55ha080596,LP-702922,Black,16702,2024-10-10 09:39:00
1322,315,Honda,Door,2017,1hgct1b89ha002933,LP-702919,White,25956,2024-09-20 22:44:00
1323,111,Jeep,Door,2001,1j4ft48s01l590080,LP-247039,Green,126400,2024-04-30 18:25:00
1324,95,Jeep,Door,1999,1j4gw58s4xc558310,LP-246338,Black,226972,2024-07-18 23:38:00
1325,592,Lincoln,Door,2005,1lnhm87a25y619997,LP-154617,Green,89705,2024-11-08 20:25:00
1326,652,Nissan,Door,2012,1n4aa5ap0cc820341,LP-744352,Black,100079,2024-05-23 06:53:00
1327,273,Nissan,Door,2012,1n4aa5ap4cc822996,LP-553965,Burgundy,159990,2024-01-15 02:38:00
1328,415,Nissan,Maxima,2018,1n4aa6ap0jc397943,LP-750233,Black,39309,2024-03-25 22:08:00
1329,323,Nissan,Door,2017,1n4aa6ap1hc373256,LP-756070,Gray,53155,2024-02-08 12:02:00
1330,145,Nissan,Maxima,2018,1n4aa6ap6jc388082,LP-750241,Silver,34951,2024-09-20 05:15:00
1331,102,Nissan,Door,2016,1n4aa6apxgc432268,LP-541540,Red,53011,2024-04-03 17:58:00
1332,104,Nissan,Door,2017,1n4aa6apxhc456376,LP-760480,Black,53376,2024-10-01 21:13:00
1333,588,Nissan,Maxima,2019,1n4aa6av0kc367891,LP-457182,Black,36996,2024-11-14 20:56:00
1334,31,Nissan,Door,2012,1n4al2ap1cn403663,LP-543146,Black,162176,2024-05-06 19:38:00
1335,454,Nissan,Door,2012,1n4al2ap9cc190456,LP-617515,Black,234792,2024-09-26 15:19:00
1336,18,Nissan,Door,2017,1n4al3ap1hc129888,LP-754120,Red,60158,2024-04-14 07:08:00
1337,723,Nissan,Altima,2018,1n4al3ap1jc191541,LP-750844,Gray,44423,2024-05-23 07:12:00
1338,309,Nissan,Altima,2018,1n4al3ap1jc193208,LP-762095,Gray,34460,2024-07-15 06:43:00
1339,481,Nissan,Door,2016,1n4al3ap3gn379927,LP-754978,Blue,115716,2024-12-24 21:37:00
1340,239,Nissan,Door,2017,1n4al3ap3hc221262,LP-494664,Blue,41729,2024-07-26 15:15:00
1341,580,Nissan,Door,2015,1n4al3ap4fn890836,LP-755716,Beige,132655,2024-04-29 19:22:00
1343,649,Nissan,Door,2017,1n4al3ap4hn358022,LP-722292,Gray,74859,2024-04-16 08:32:00
1344,412,Nissan,Altima,2018,1n4al3ap4jc153320,LP-762106,Gray,27488,2024-02-28 17:41:00
1345,608,Nissan,Door,2017,1n4al3ap5hc144474,LP-754110,Blue,48765,2024-03-27 15:21:00
1346,489,Nissan,Door,2015,1n4al3ap6fc102604,LP-692884,Black,83915,2024-05-30 12:06:00
1347,476,Nissan,Door,2018,1n4al3ap6jc271871,LP-623074,Black,33048,2024-07-27 04:42:00
1348,215,Nissan,Door,2016,1n4al3ap7gc240931,LP-552363,Blue,77504,2024-09-28 19:49:00
1349,764,Nissan,Door,2015,1n4al3ap8fc191026,LP-534402,Black,24396,2024-03-23 09:13:00
1350,662,Nissan,Door,2017,1n4al3ap8hc255116,LP-723920,Gray,54119,2024-06-10 01:32:00
1351,646,Nissan,Door,2017,1n4al3ap8hc494018,LP-473150,White,36844,2024-09-20 15:15:00
1352,161,Nissan,Altima,2018,1n4al3ap8jc257020,LP-472994,Blue,42250,2024-09-18 04:33:00
1353,264,Nissan,Door,2016,1n4al3apxgn304206,LP-612538,Gray,76789,2024-10-23 01:07:00
1354,1,Nissan,Door,2016,1n4al3apxgn356323,LP-598085,Black,58126,2024-06-29 17:50:00
1355,82,Nissan,Door,2017,1n4al3apxhc122728,LP-753319,Black,17738,2024-06-18 22:55:00
1356,116,Nissan,Altima,2018,1n4al3apxjc159820,LP-762113,Silver,41852,2024-11-28 10:18:00
1357,413,Nissan,Altima,2018,1n4al3apxjc193322,LP-762105,Black,37741,2024-07-04 03:13:00
1358,115,Nissan,Doors,2015,1n4az0cp0fc326204,LP-654208,Glacier white,12840,2024-02-16 09:10:00
1359,343,Nissan,Doors,2015,1n4az0cp1fc329211,LP-654205,Super black,43279,2024-11-29 10:41:00
1360,89,Nissan,Doors,2015,1n4az0cp2fc306536,LP-654204,Cayenne red,62921,2024-07-22 22:34:00
1361,283,Nissan,Doors,2015,1n4az0cp4fc309194,LP-654209,Cayenne red,63933,2024-04-27 14:17:00
1362,229,Nissan,Doors,2015,1n4az0cp5fc322746,LP-654203,Super black,43651,2024-11-27 16:20:00
1363,204,Nissan,Doors,2015,1n4az0cp6fc322884,LP-654206,Morningsky blue,45043,2024-04-05 11:24:00
1364,717,Nissan,Doors,2015,1n4az0cp7fc314468,LP-654210,Super black,37953,2024-05-30 21:47:00
1365,522,Nissan,Doors,2015,1n4az0cp8fc301146,LP-654207,Pearl white,24629,2024-07-04 05:22:00
1366,321,Nissan,Altima,2019,1n4bl4bv2kc158895,LP-615515,Black,29545,2024-08-31 18:32:00
1367,531,Nissan,Altima,2019,1n4bl4bv3kc205738,LP-615526,Blue,26432,2024-11-19 04:09:00
1368,587,Nissan,Altima,2020,1n4bl4bv4lc140657,LP-722431,Black,15160,2024-09-08 11:08:00
1369,678,Nissan,Altima,2020,1n4bl4bv5lc127707,LP-455277,Gray,10728,2024-09-10 10:42:00
1370,560,Nissan,Altima,2019,1n4bl4bv6kc147611,LP-615514,Black,43612,2024-12-30 20:37:00
1371,403,Nissan,Altima,2019,1n4bl4cv1kc146106,LP-615513,Silver,41287,2024-06-16 09:48:00
1372,61,Nissan,Altima,2019,1n4bl4cv1kc171832,LP-722410,Gray,33497,2024-08-25 06:23:00
1373,183,Nissan,Altima,2019,1n4bl4cv4kc215340,LP-615523,Black,37108,2024-06-17 08:01:00
1374,555,Nissan,Altima,2020,1n4bl4cv4lc134145,LP-656212,Blue,14320,2024-06-19 13:34:00
1375,737,Nissan,Altima,2019,1n4bl4cv8kc157345,LP-722413,Gray,36974,2024-11-20 06:39:00
1376,64,Nissan,Altima,2019,1n4bl4ev5kc113073,LP-615512,Black,31026,2024-03-27 03:01:00
1377,294,Nissan,Altima,2019,1n4bl4ev6kc182600,LP-615522,Silver,42364,2024-05-12 22:27:00
1378,29,Nissan,Altima,2019,1n4bl4ev6kc195850,LP-615509,Black,25664,2024-02-06 01:31:00
1379,360,Nissan,Altima,2019,1n4bl4ev8kc201874,LP-493467,White,30099,2024-09-07 23:10:00
1380,121,Nissan,Altima,2019,1n4bl4ev9kc174619,LP-615517,Gray,29661,2024-05-02 17:57:00
1381,635,Nissan,Titan,2019,1n6aa1e56kn519701,LP-718010,Black,30599,2024-01-25 13:56:00
1382,423,Nissan,Titan,2017,1n6aa1e66hn506500,LP-756217,Gray,94258,2024-12-02 09:57:00
1383,722,Nissan,Titan,2017,1n6aa1ej0hn508411,LP-499054,White,17195,2024-09-03 20:30:00
1384,572,Nissan,Titan,2018,1n6aa1ej0jn540880,LP-751557,White,33605,2024-04-19 04:23:00
1385,333,Nissan,Cab,2018,1n6aa1ej3jn519666,LP-692453,Gray,32256,2024-11-25 20:26:00
1386,33,Nissan,Titan,2017,1n6aa1r74hn571882,LP-722873,White,15621,2024-02-11 23:53:00
1387,194,Nissan,Frontier,2019,1n6ad0er0kn738643,LP-457176,Silver,22319,2024-11-20 06:26:00
1388,355,Nissan,Frontier,2019,1n6ad0er7kn757187,LP-615516,Silver,24303,2024-07-18 12:46:00
1389,325,Nissan,Frontier,2019,1n6ad0ev0kn768867,LP-554436,White,18611,2024-09-02 04:09:00
1390,155,Nissan,Frontier,2019,1n6ad0ev1kn770708,LP-615518,Silver,18857,2024-02-02 23:23:00
1391,380,Nissan,Frontier,2019,1n6ad0ev3kn713569,LP-615503,Silver,31172,2024-11-21 23:05:00
1392,316,Nissan,Door,2015,1n6ad0ev4fn729804,LP-743862,Blue,35902,2024-05-10 10:16:00
1393,59,Nissan,Frontier,2019,1n6ad0ev4kn776678,LP-615506,Black,18137,2024-05-06 06:15:00
1394,658,Nissan,Frontier,2019,1n6ad0ev6kn772552,LP-615504,White,16248,2024-02-03 12:11:00
1395,377,Nissan,Frontier,2019,1n6ad0ev7kn771684,LP-615521,Gray,14470,2024-04-10 10:15:00
1396,463,Nissan,Door,2016,1n6ad0ev8gn783236,LP-612818,Red,98354,2024-01-21 21:27:00
1397,706,Nissan,Frontier,2019,1n6ad0ev8kn726625,LP-554445,White,24046,2024-01-24 13:31:00
1398,433,Nissan,Frontier,2019,1n6ad0ev9kn786557,LP-722414,Silver,1,2024-11-27 06:43:00
1399,708,Nissan,Frontier,2019,1n6ad0evxkn714086,LP-722343,Black,24320,2024-11-18 09:23:00
1400,600,Nissan,Xd,2017,1n6ba1f46hn535299,LP-753308,White,16224,2024-04-30 02:57:00
1401,393,Nissan,Frontier,2018,1n6bd0ct0jn772776,LP-722142,Black,12129,2024-08-09 03:45:00
1402,731,Nissan,Frontier,2018,1n6bd0ct2jn715379,LP-760126,Silver,6024,2024-05-23 20:52:00
1403,484,Nissan,Frontier,2018,1n6dd0ev1jn706650,LP-760125,White,13875,2024-09-09 14:47:00
1404,679,Peterbilt,Truck,2012,1xp4d49x1cd144875,LP-529787,Blue,0,2024-11-03 07:58:00
1405,523,Peterbilt,Truck,2012,1xp4d49x9cd123630,LP-529786,Gold,902041,2024-11-28 20:11:00
1406,25,Peterbilt,Truck,2009,1xp7d49x09d784257,LP-529788,Blue,982486,2024-11-05 14:03:00
1407,78,Peterbilt,Truck,2010,1xp7d49x0ad793710,LP-529842,Color:,1017936,2024-02-16 17:56:00
1408,547,Ford,Door,2014,1zvbp8cf7e5320703,LP-800642,No_color,97320,2024-01-09 06:17:00
1409,752,Ford,Door,2014,1zvbp8cf8e5321701,LP-783990,White,45887,2024-06-29 03:35:00
1410,542,Ford,Door,2012,1zvbp8cfxc5274121,LP-800821,Blue,67140,2024-07-05 09:32:00
1411,631,Ford,Door,2012,1zvbp8ff3c5288048,LP-623702,Red,11990,2024-11-20 07:45:00
1412,526,Ford,Door,2013,1zvbp8jz3d5271544,LP-780646,Red,703,2024-02-21 19:20:00
1413,738,Chrysler,Van,2008,2a8hr54px8r787529,LP-660587,Red,164048,2024-10-06 20:22:00
1414,771,Dodge,Door,2007,2b3ka43g67h630568,LP-660582,Red,112182,2024-09-10 15:54:00
1415,727,Dodge,Door,2007,2b3ka43g87h836300,LP-416803,Dark blue,160528,2024-03-16 02:44:00
1416,305,Dodge,Coupe,2009,2b3lj54t49h509675,LP-753874,Orange,107856,2024-05-12 19:09:00
1417,86,Chrysler,300,2017,2c3ccabg5hh538726,LP-756093,Gray,31311,2024-11-05 16:12:00
1418,713,Chrysler,300,2019,2c3ccabgxkh559658,LP-754404,Gray,42648,2024-03-14 17:24:00
1419,536,Chrysler,300,2019,2c3ccaeg0kh555632,LP-754420,Gray,41792,2024-09-18 01:25:00
1420,719,Chrysler,300,2019,2c3ccaeg5kh585628,LP-754410,Gray,38586,2024-03-14 04:09:00
1421,138,Chrysler,300,2019,2c3ccakg4kh594972,LP-754413,Gray,34801,2024-10-23 23:21:00
1422,261,Chrysler,300,2019,2c3ccakg6kh578112,LP-754417,Gray,33135,2024-01-13 20:09:00
1423,75,Chrysler,Doors,2018,2c3ccakg8jh168457,LP-656475,Gray,20942,2024-03-10 05:06:00
1424,387,Dodge,Doors,2018,2c3cdxbg0jh187083,LP-656480,Silver,52966,2024-01-24 17:23:00
1425,582,Dodge,Charger,2019,2c3cdxbg0kh753132,LP-722603,Red,10341,2024-12-17 03:59:00
1426,319,Dodge,Door,2014,2c3cdxbg1eh268115,LP-568295,Silver,122837,2024-06-26 10:31:00
1427,436,Dodge,Charger,2019,2c3cdxbg2kh640928,LP-744671,Gray,20601,2024-07-24 12:23:00
1428,553,Dodge,Charger,2019,2c3cdxbg2kh644607,LP-611475,Red,32229,2024-10-01 23:45:00
1429,87,Dodge,Door,2014,2c3cdxbg3eh170784,LP-519895,Gray,144725,2024-06-02 11:57:00
1430,197,Dodge,Charger,2018,2c3cdxbg4jh164292,LP-639649,Gray,12554,2024-03-31 09:13:00
1431,629,Dodge,Door,2014,2c3cdxbg5eh300547,LP-771550,Blue,85639,2024-11-20 06:50:00
1432,71,Dodge,Charger,2017,2c3cdxbg5hh642083,LP-770062,Black,21304,2024-07-31 11:52:00
1433,622,Dodge,Charger,2019,2c3cdxbg5kh725391,LP-625316,Silver,10229,2024-03-02 21:00:00
1434,455,Dodge,Charger,2020,2c3cdxbg6lh100855,LP-742943,Orange,5284,2024-03-07 10:50:00
1435,439,Dodge,Charger,2019,2c3cdxbg8kh658222,LP-777309,Black,15340,2024-05-16 07:47:00
1436,548,Dodge,Door,2019,2c3cdxbg8kh659970,LP-652916,Black,19983,2024-08-05 07:09:00
1437,144,Dodge,Door,2014,2c3cdxbg9eh266032,LP-575083,Blue,117258,2024-05-01 01:04:00
1438,659,Dodge,Charger,2018,2c3cdxbgxjh273288,LP-778965,Blue,5359,2024-12-10 14:40:00
1439,751,Dodge,Charger,2019,2c3cdxbgxkh707467,LP-480295,Gray,4950,2024-09-25 23:58:00
1440,703,Dodge,Doors,2018,2c3cdxct1jh233225,LP-656472,Black,38910,2024-01-24 11:51:00
1441,480,Dodge,Door,2014,2c3cdxct3eh230364,LP-758265,White,74203,2024-01-05 19:56:00
1442,108,Dodge,Door,2016,2c3cdxct3gh355660,LP-780126,Black,50639,2024-12-04 18:15:00
1443,339,Dodge,Charger,2019,2c3cdxct5kh527020,LP-752792,Gray,29749,2024-03-04 06:09:00
1444,178,Dodge,Charger,2019,2c3cdxct5kh529589,LP-625332,Red,46820,2024-02-19 19:03:00
1445,171,Dodge,Charger,2019,2c3cdxct7kh608441,LP-715833,White,34391,2024-04-28 14:18:00
1446,3,Dodge,Charger,2018,2c3cdxct8jh197730,LP-782326,Blue,19636,2024-08-31 09:34:00
1447,9,Dodge,Charger,2017,2c3cdxctxhh618731,LP-773190,Orange,54141,2024-07-09 09:50:00
1448,554,Dodge,Door,2012,2c3cdxej6ch170654,LP-780754,Black,15927,2024-06-08 01:28:00
1449,368,Dodge,Charger,2018,2c3cdxgj3jh314932,LP-752500,White,22036,2024-09-18 22:25:00
1450,444,Dodge,Charger,2019,2c3cdxhg0kh608762,LP-611460,Red,30943,2024-10-12 22:07:00
1451,404,Dodge,Charger,2019,2c3cdxhg1kh567414,LP-752939,White,35248,2024-08-27 21:48:00
1452,627,Dodge,Charger,2019,2c3cdxhg2kh585016,LP-611474,White,29003,2024-01-20 06:15:00
1453,21,Dodge,Charger,2019,2c3cdxhg2kh608648,LP-767044,Black,30759,2024-09-19 05:50:00
1454,375,Dodge,Charger,2019,2c3cdxhg2kh608892,LP-750648,Red,17515,2024-11-05 23:05:00
1455,352,Dodge,Charger,2019,2c3cdxhg3kh630447,LP-611480,Gray,26184,2024-11-18 11:35:00
1456,240,Dodge,Door,2016,2c3cdxhg4gh237287,LP-727324,Blue,107822,2024-03-25 18:50:00
1457,266,Dodge,Charger,2019,2c3cdxhg5kh681108,LP-744676,Gray,23421,2024-01-30 05:12:00
1458,11,Dodge,Charger,2019,2c3cdxhg6kh598321,LP-456192,Black,19636,2024-10-19 20:54:00
1459,644,Dodge,Charger,2019,2c3cdxhg6kh611276,LP-611458,Black,35153,2024-03-03 19:47:00
1460,357,Dodge,Doors,2018,2c3cdxhgxjh125388,LP-656473,Gray,36767,2024-01-14 09:50:00
1461,621,Dodge,Charger,2019,2c3cdxhgxkh527140,LP-553404,Gray,35098,2024-07-21 23:33:00
1462,123,Dodge,Door,2016,2c3cdxjg0gh303988,LP-768759,Blue,32294,2024-08-13 08:39:00
1463,660,Dodge,Charger,2019,2c3cdxjg0kh682158,LP-766743,Orange,54309,2024-05-13 14:56:00
1464,2,Dodge,Charger,2018,2c3cdxjg1jh292507,LP-766487,Silver,20575,2024-03-23 04:46:00
1465,91,Dodge,Charger,2019,2c3cdxjg1kh630912,LP-766757,White,45554,2024-04-24 23:57:00
1466,212,Dodge,Charger,2019,2c3cdxjg1kh658953,LP-766758,White,37538,2024-12-16 02:46:00
